candidate_id,full_name,gender,age,graduation_year,college,degree,branch,cgpa,backlogs,gap_year,prior_internship,projects_count,certifications_count,top_skills,platform,company_applied,sector,job_role,work_type,job_location,application_date,hiring_stage,interview_rounds,response_time_days,offered_salary_inr,linkedin_connections,profile_completion_pct,linkedin_premium,referral_applied
3664,Dhruv Goyal,Male,23,2020,NIT Surathkal,BCA,Computer Applications,7.98,2,Yes,No,4,2,Ruby on Rails | TensorFlow,AngelList,Qualcomm India,E-commerce,Backend Developer,Full-time,Chandigarh,2024-04-17,Withdrawn,,2,,1460,68,N/A,No
3665,Harsha Lodha,Female,26,2025,IIM Calcutta,BCA,Computer Applications,9.13,3,No,Yes,4,1,PHP | Selenium | MongoDB | Azure,Indeed,Axis Bank,FinTech,Product Manager,Full-time,Kochi,2023-07-28,Applied,,14,,2005,60,N/A,No
3666,Naveen Soni,Male,26,2023,SRM University Chennai,B.E.,Electrical,9.32,1,No,Yes,6,2,Java | React | Cybersecurity | Teamwork,LinkedIn,L&T Infotech,E-commerce,Data Scientist,Internship,Jaipur,2024-11-20,Applied,,3,,2809,58,No,No
3667,Qasim Patil,Male,21,2023,SP Jain Mumbai,B.Sc (CS),Computer Science,8.52,2,No,No,2,5,Linux | Spring Boot | Kotlin | Hive,LinkedIn,Mindtree,Retail,Business Analyst,Full-time,Hyderabad,2021-02-22,Shortlisted,,17,,1448,99,Yes,No
3668,Ojaswini More,Female,26,2021,Amity University Noida,B.E.,Computer Science,6.79,0,Yes,Yes,6,2,Excel | Spark | Tableau | React,LinkedIn,Bosch India,Manufacturing,Recruiter,Full-time,Mysuru,2023-08-15,Technical Interview,2,45,,1297,70,No,No
3669,Xander Naik,Male,23,2023,IIEST Shibpur,B.E.,Electrical,5.55,1,No,Yes,6,1,Figma | TensorFlow | Django,LinkedIn,BYJU's,FinTech,Finance Analyst,Full-time,Lucknow,2021-07-30,Applied,,8,,682,64,No,Yes
3670,Trisha Oswal,Female,26,2024,Mumbai University,MCA,Computer Applications,8.33,0,No,Yes,1,5,Kotlin | React,LinkedIn,JPMorgan India,E-commerce,Marketing Analyst,Full-time,Lucknow,2024-04-08,Rejected,3,35,,1206,87,No,No
3671,Simran Nair,Female,22,2024,Osmania University Hyderabad,BCA,Computer Applications,5.83,2,No,Yes,2,5,Linux | PyTorch | Communication | React | REST APIs,Referral,Amazon India,HealthTech,Full Stack Developer,Part-time,Surat,2024-07-04,Online Assessment,,42,,2035,89,N/A,No
3672,Varun Jain,Male,24,2022,NIT Warangal,B.Sc (IT),Information Technology,6.8,2,No,Yes,1,3,Node.js | Swift,Monster,Capgemini,Retail,DevOps Engineer,Full-time,Visakhapatnam,2023-08-21,HR Interview,3,3,,1167,99,N/A,Yes
3673,Suresh Rajan,Male,25,2023,Amity University Noida,B.E.,Mechanical,9.19,3,No,Yes,0,3,Scala | Cybersecurity | Laravel | Azure | Data Analysis,LinkedIn,Intel India,FinTech,Marketing Analyst,Full-time,Hyderabad,2021-08-19,Applied,,12,,1503,60,No,No
3674,Nisha Hegde,Female,22,2023,IIEST Shibpur,M.Tech,Computer Science,7.68,1,No,No,2,4,Problem Solving | Deep Learning | Swift | React | Scala,Naukri,Urban Company,AgriTech,Data Analyst,Full-time,Remote,2022-05-10,Technical Interview,3,19,,950,80,N/A,No
3675,Gaurav Chopra,Male,22,2023,Delhi University,M.Tech,Data Science,5.81,3,No,Yes,0,2,MATLAB | Swift | Tableau,HackerEarth,Google India,Retail,SEO Analyst,Full-time,Indore,2024-02-29,Shortlisted,,20,,1569,83,N/A,No
3676,Indira Tiwari,Female,26,2020,SP Jain Mumbai,B.Sc (IT),Information Technology,9.86,0,No,No,1,3,C++ | REST APIs | Azure,LinkedIn,Tech Mahindra,Telecom,Software Engineer,Full-time,Noida,2021-12-23,Applied,,45,,682,82,No,No
3677,Kirti Mehta,Female,27,2020,XLRI Jamshedpur,B.Com,Finance,6.98,2,No,Yes,6,0,MongoDB | Git | Excel,Internshala,Swiggy,Consulting,Full Stack Developer,Full-time,Bhubaneswar,2024-03-09,Offer,2,13,943985,243,65,N/A,No
3678,Jignesh Krishnan,Male,26,2022,Anna University Chennai,B.Sc (CS),Computer Science,6.28,1,No,Yes,6,0,JavaScript | Power BI | Django | Leadership | Flutter,LinkedIn,Deloitte,Automotive,UX Designer,Internship,Hyderabad,2024-06-24,Shortlisted,,17,,293,85,No,Yes
3679,Neha Goyal,Female,23,2024,Lovely Professional University,BCA,Computer Applications,8.14,2,Yes,Yes,1,5,Java | Teamwork | Tableau | Hadoop | SQL,Indeed,Uber India,IT/Software,Digital Marketing Executive,Full-time,Kolkata,2021-07-31,Applied,,40,,891,87,N/A,No
3680,Nisha Dubey,Female,25,2023,Mumbai University,MCA,Computer Applications,7.14,3,No,Yes,0,1,Figma | Flutter | GraphQL,Referral,Practo,Logistics,HR Executive,Contract,Visakhapatnam,2023-11-25,Online Assessment,,19,,2045,59,N/A,No
3681,Sarika Khatri,Female,27,2022,SVNIT Surat,MCA,Computer Applications,9.75,3,No,Yes,6,0,Swift | Spark,Referral,Goldman Sachs,HealthTech,Content Writer,Full-time,Kolkata,2023-10-10,Online Assessment,,1,,1146,89,N/A,No
3682,Ishaan Dixit,Male,23,2020,Osmania University Hyderabad,BCA,Computer Applications,7.76,3,No,Yes,6,1,Scala | Communication,Referral,Zoho,Manufacturing,Operations Analyst,Full-time,Gurugram,2022-01-28,Offer,5,8,442905,2932,82,N/A,No
3683,Siddharth Biswas,Male,23,2024,HBTU Kanpur,MCA,Computer Applications,9.48,1,No,No,0,5,TensorFlow | Deep Learning | Docker | TypeScript | Spark,Glassdoor,Mu Sigma,E-commerce,Digital Marketing Executive,Full-time,Coimbatore,2022-01-05,Shortlisted,,6,,2888,73,N/A,No
3684,Dhruv Bhatia,Male,26,2025,NSUT Delhi,MBA,Operations,9.98,1,No,No,1,1,Hadoop | Linux,Cutshort,MakeMyTrip,EdTech,Technical Support Engineer,Full-time,Mysuru,2022-09-05,Shortlisted,,2,,2542,67,N/A,No
3685,Harsh Jain,Male,22,2020,HBTU Kanpur,B.E.,Mechanical,9.9,0,No,Yes,1,0,Bash Scripting | PHP,Indeed,Axis Bank,Logistics,Backend Developer,Full-time,Gurugram,2023-04-03,Shortlisted,,19,,2533,93,N/A,No
3686,Mansi Bhatt,Female,20,2025,Thapar University,MBA,Marketing,6.25,1,Yes,Yes,4,5,Leadership | Node.js,LinkedIn,Citi India,Manufacturing,HR Executive,Full-time,Gurugram,2022-07-21,Offer,1,31,440339,2796,84,Yes,Yes
3687,Neha Chopra,Female,20,2022,Amity University Noida,B.Com,Finance,7.12,1,No,Yes,0,2,MATLAB | AWS | Azure,Naukri,Zoho,Retail,Cloud Engineer,Internship,Kolkata,2024-01-05,Shortlisted,,26,,313,81,N/A,No
3688,Karan Biswas,Male,24,2025,Osmania University Hyderabad,MBA,Finance,8.27,2,No,No,0,2,Spark | Networking | Kubernetes | TensorFlow | React,WorkIndia,Siemens India,Telecom,Frontend Developer,Full-time,Vadodara,2023-09-15,Offer,4,18,885761,71,64,N/A,No
3689,Dipali Arora,Female,26,2022,Anna University Chennai,B.Sc (CS),Computer Science,6.35,0,No,No,2,1,Spring Boot | Docker | Scala,Referral,Ola,Telecom,Operations Analyst,Full-time,Hyderabad,2022-12-20,Applied,,41,,2232,87,N/A,No
3690,Amit Tiwari,Male,20,2023,IIIT Allahabad,MCA,Computer Applications,9.64,1,No,Yes,3,5,Swift | Tableau | Django,Internshala,Lenskart,HealthTech,Backend Developer,Full-time,Mumbai,2022-11-27,Offer,2,28,902085,2372,61,N/A,No
3691,Manish Oberoi,Male,23,2023,IIT Kanpur,BCA,Computer Applications,7.72,0,Yes,Yes,1,5,Power BI | REST APIs | Hive | GraphQL | Docker,Cutshort,Samsung India,HealthTech,iOS Developer,Full-time,Ahmedabad,2023-08-06,Applied,,39,,2122,71,N/A,No
3692,Tanvi Bhatt,Female,22,2021,IIM Calcutta,B.Com,Finance,6.14,2,No,Yes,1,3,Networking | Linux | Hadoop | Communication,LinkedIn,Tech Mahindra,Consulting,QA Engineer,Part-time,Surat,2022-04-30,Online Assessment,,3,,979,94,Yes,No
3693,Elina Majumdar,Female,27,2020,NIT Warangal,BCA,Computer Applications,7.56,1,No,Yes,5,0,Django | Java | Networking | Scala | Kotlin,LinkedIn,Absolutdata,AgriTech,Operations Analyst,Full-time,Visakhapatnam,2021-03-17,Rejected,2,40,,2191,57,No,No
3694,Devika Verma,Female,26,2020,SP Jain Mumbai,B.Sc (IT),Information Technology,6.06,1,No,Yes,2,0,Power BI | Spark,Internshala,IBM India,Manufacturing,Finance Analyst,Full-time,Kolkata,2022-09-25,Applied,,29,,461,97,N/A,Yes
3695,Rajesh Chauhan,Male,25,2025,IIEST Shibpur,BCA,Computer Applications,10.0,2,No,Yes,1,0,Figma | PHP | Flutter,Referral,Meesho,Telecom,Content Writer,Full-time,Nagpur,2021-07-08,Offer,3,2,530966,1706,93,N/A,No
3696,Aarti Chatterjee,Female,22,2021,Bangalore University,B.E.,Civil,6.53,2,No,Yes,6,2,REST APIs | Spring Boot | Scala,Referral,IBM India,Media & Entertainment,DevOps Engineer,Full-time,Lucknow,2023-01-27,Technical Interview,5,28,,241,74,N/A,No
3697,Ritesh Thakur,Male,24,2025,MNNIT Allahabad,BBA,Finance,5.81,3,No,No,1,0,Docker | Laravel | PyTorch | Problem Solving | REST APIs,Glassdoor,Unacademy,Consulting,Software Engineer,Full-time,Kochi,2024-01-27,Applied,,17,,1997,72,N/A,No
3698,Yukti Dhillon,Female,26,2024,IIT Kharagpur,MBA,HR,8.88,3,No,No,2,0,Tableau | C++ | Git | Data Analysis,Cutshort,Tiger Analytics,EdTech,Embedded Engineer,Full-time,Chandigarh,2022-03-21,Withdrawn,,39,,2684,65,N/A,No
3699,Divya Chopra,Female,24,2023,SP Jain Mumbai,BBA,HR,7.86,0,No,Yes,3,1,Networking | PHP,Referral,Tiger Analytics,Automotive,SEO Analyst,Internship,Noida,2024-09-26,Applied,,34,,840,86,N/A,No
3700,Indira Dhillon,Female,25,2021,IIM Calcutta,B.Com,Accounting,8.67,0,No,No,5,2,Azure | Problem Solving | Leadership,Naukri,Mu Sigma,Retail,Cybersecurity Analyst,Contract,Ahmedabad,2022-03-06,Shortlisted,,26,,1675,57,N/A,No
3701,Vinay Bajaj,Male,27,2021,IIM Ahmedabad,M.Tech,Software Engineering,7.9,3,No,No,3,3,Hadoop | Bash Scripting,Indeed,Flipkart,Media & Entertainment,DevOps Engineer,Full-time,Coimbatore,2024-08-30,Applied,,12,,2991,81,N/A,No
3702,Mayank Pandey,Male,27,2025,Thapar University,M.Tech,Data Science,6.5,1,No,No,6,5,REST APIs | Docker,Cutshort,Tiger Analytics,Retail,Full Stack Developer,Internship,Lucknow,2021-05-27,Online Assessment,,21,,1980,83,N/A,No
3703,Qasim Sandhu,Male,26,2020,JNTUH Hyderabad,BBA,Business Administration,5.96,1,No,Yes,5,4,Networking | JavaScript | Hadoop,Referral,Intel India,AgriTech,Marketing Analyst,Full-time,Bengaluru,2022-09-23,Technical Interview,5,35,,2038,96,N/A,No
3704,Simran Dhillon,Female,21,2023,IIM Bangalore,BCA,Computer Applications,6.24,0,Yes,Yes,0,3,TypeScript | Kubernetes | Excel | Teamwork | Power BI,LinkedIn,Tata Steel,IT/Software,Data Scientist,Full-time,Noida,2023-03-15,Applied,,6,,1564,77,Yes,No
3705,Keshav Lodha,Male,26,2022,COEP Pune,B.Sc (CS),Computer Science,9.92,1,No,Yes,2,5,PyTorch | Django,LinkedIn,1mg,Media & Entertainment,Recruiter,Full-time,Indore,2023-09-12,Offer,3,23,813667,1926,78,Yes,No
3706,Lakshay Goyal,Male,21,2022,JNTUH Hyderabad,BBA,Business Administration,8.4,0,No,No,5,2,TypeScript | Java | Leadership,LinkedIn,Barclays India,Media & Entertainment,Product Manager,Full-time,Lucknow,2021-08-21,Offer,2,28,1568590,2361,69,No,No
3707,Yamini Kumar,Female,20,2023,Mumbai University,B.Com,Accounting,8.6,1,No,No,6,1,Hadoop | Azure | Java | TensorFlow | Data Analysis,Internshala,Practo,FinTech,Finance Analyst,Internship,Coimbatore,2023-10-16,Applied,,3,,282,79,N/A,No
3708,Mohini Chopra,Female,24,2021,RV College Bangalore,BCA,Computer Applications,8.17,3,No,Yes,6,5,Laravel | Flutter | Cybersecurity,Internshala,Zerodha,Telecom,Software Engineer,Full-time,Nagpur,2023-03-27,Online Assessment,,29,,2616,70,N/A,No
3709,Inder Grewal,Male,26,2023,SP Jain Mumbai,BBA,Business Administration,6.78,1,No,No,2,1,Scala | Git | Kubernetes | MATLAB,Unstop,Freshworks,FinTech,Data Scientist,Part-time,Surat,2022-12-02,Withdrawn,,16,,868,98,N/A,No
3710,Ishan Sodhi,Male,27,2022,Christ University Bangalore,BCA,Computer Applications,5.63,1,No,Yes,5,2,GraphQL | Data Analysis | Spring Boot,Indeed,L&T Infotech,Manufacturing,iOS Developer,Internship,Bhopal,2023-11-15,Applied,,37,,466,75,N/A,No
3711,Brijesh Reddy,Male,26,2021,IIIT Bangalore,B.Com,Accounting,6.8,2,No,Yes,3,4,Scala | PHP | Networking | Communication,LinkedIn,L&T Infotech,E-commerce,Product Manager,Internship,Bhopal,2021-11-27,Shortlisted,,25,,415,93,No,No
3712,Lalit Patel,Male,25,2020,RV College Bangalore,B.Sc (CS),Computer Science,6.91,2,No,No,5,2,Hive | R | Ruby on Rails,AngelList,Groww,EdTech,HR Executive,Full-time,Coimbatore,2021-04-29,HR Interview,3,42,,1499,91,N/A,No
3713,Hitesh Jain,Male,25,2023,PES University Bangalore,MBA,Marketing,8.56,1,No,No,5,3,Cybersecurity | Machine Learning | Spark | AWS,Indeed,Delhivery,Retail,Frontend Developer,Full-time,Indore,2024-02-10,Applied,,16,,373,72,N/A,No
3714,Zaid Tiwari,Male,24,2024,SVNIT Surat,B.Sc (CS),Computer Science,9.37,3,No,No,5,4,Spark | Java | C++ | Python,Naukri,Cognizant,Logistics,SEO Analyst,Full-time,Patna,2022-01-14,Technical Interview,1,25,,2428,90,N/A,No
3715,Bhumi Bhatnagar,Female,26,2025,IIIT Hyderabad,BCA,Computer Applications,6.33,1,No,No,0,5,Teamwork | Cybersecurity | Spring Boot | Networking | Docker,Naukri,Infosys,Banking & Finance,UX Designer,Contract,Lucknow,2022-09-03,Technical Interview,4,2,,1301,83,N/A,No
3716,Hema Mishra,Female,25,2021,Kalinga University,MBA,Operations,7.23,2,No,Yes,1,0,Node.js | PyTorch | Kotlin,LinkedIn,Infosys,HealthTech,Digital Marketing Executive,Full-time,Bhopal,2023-08-28,Offer,5,39,507865,274,60,No,No
3717,Chetan Rao,Male,23,2025,IIM Ahmedabad,BBA,Business Administration,5.93,1,No,No,1,1,Docker | Hadoop | JavaScript | Cybersecurity,Indeed,Upstox,Retail,Data Scientist,Contract,Nagpur,2021-10-13,Applied,,41,,2641,77,N/A,No
3718,Nidhi Hegde,Female,26,2023,Jadavpur University Kolkata,B.Com,Commerce,6.27,0,No,No,1,3,MongoDB | Hive,HackerEarth,Ola,Logistics,Product Manager,Internship,Patna,2022-01-30,HR Interview,3,36,,2826,68,N/A,No
3719,Sonali Bansal,Prefer not to say,24,2022,Bangalore University,MCA,Computer Applications,7.17,1,No,Yes,5,1,Networking | Figma | REST APIs,Internshala,Delhivery,AgriTech,Recruiter,Internship,Vadodara,2023-05-12,Applied,,16,,58,61,N/A,No
3720,Eshan Chatterjee,Male,20,2022,Christ University Bangalore,MCA,Computer Applications,7.42,3,No,Yes,5,2,Linux | PHP | GraphQL | JavaScript,Naukri,ICICI Bank,Telecom,Recruiter,Internship,Bengaluru,2021-05-10,Applied,,44,,2830,61,N/A,Yes
3721,Varsha Bose,Female,26,2024,Osmania University Hyderabad,BBA,Finance,6.51,0,No,No,2,3,Kotlin | Teamwork | Scala | Laravel | Leadership,Indeed,L&T Infotech,Retail,Finance Analyst,Internship,Bhubaneswar,2021-07-11,Online Assessment,,22,,1210,98,N/A,No
3722,Chetna Subramaniam,Female,20,2025,BITS Hyderabad,BCA,Computer Applications,7.01,2,No,No,0,1,Scala | Kubernetes,Glassdoor,1mg,Consulting,Full Stack Developer,Part-time,Remote,2021-03-18,Applied,,43,,1578,62,N/A,No
3723,Varun Tiwari,Male,23,2025,SRMIST Chennai,B.E.,Mechanical,5.73,1,No,No,3,3,Networking | Kotlin | Teamwork | Figma,Indeed,Axis Bank,Media & Entertainment,Network Engineer,Internship,Patna,2021-02-12,Applied,,13,,565,57,N/A,No
3724,Sneha Oberoi,Female,27,2025,IIIT Bangalore,B.E.,Electronics,9.04,0,No,Yes,2,0,PyTorch | C++ | Swift | Machine Learning | Hadoop,Campus Placement,Zerodha,FinTech,Sales Executive,Full-time,Kolkata,2022-08-09,Shortlisted,,23,,1678,88,N/A,No
3725,Jagdish Dubey,Male,22,2023,DTU Delhi,B.Com,Finance,6.4,2,No,Yes,1,1,Azure | Problem Solving | Flutter | TypeScript | JavaScript,Campus Placement,Wipro,AgriTech,Full Stack Developer,Contract,Bengaluru,2024-03-26,Rejected,1,36,,1993,96,N/A,No
3726,Bhumi Biswas,Female,23,2021,NIT Warangal,BCA,Computer Applications,8.51,1,No,No,4,2,Problem Solving | SQL | Python,Naukri,Morgan Stanley India,Media & Entertainment,SEO Analyst,Full-time,Chandigarh,2024-11-19,HR Interview,3,23,,278,61,N/A,No
3727,Harish Subramaniam,Male,23,2020,IIT Delhi,BCA,Computer Applications,9.27,0,Yes,Yes,1,3,Git | Django | C++ | Leadership | Teamwork,AngelList,Coforge,FinTech,Frontend Developer,Full-time,Bengaluru,2024-10-21,Applied,,39,,2511,92,N/A,No
3728,Radha Balakrishnan,Female,20,2025,NIT Warangal,BBA,Business Administration,8.74,1,No,Yes,6,0,React | Power BI | Deep Learning,Cutshort,Citi India,Media & Entertainment,Software Engineer,Full-time,Hyderabad,2023-03-17,Rejected,4,9,,2154,94,N/A,No
3729,Geeta Kulkarni,Female,20,2024,IIT Kanpur,MBA,HR,7.09,3,No,No,0,5,MATLAB | JavaScript | PHP,Naukri,Hexaware,IT/Software,iOS Developer,Full-time,Mysuru,2023-07-05,Shortlisted,,37,,747,57,N/A,No
3730,Pooja Biswas,Female,22,2023,PES University Bangalore,B.Tech,Computer Science,9.18,2,No,Yes,6,4,PyTorch | Data Analysis | C++ | Networking,Internshala,Absolutdata,HealthTech,Operations Analyst,Internship,Chennai,2022-08-15,Offer,5,18,33059,502,70,N/A,No
3731,Diya Rastogi,Female,25,2022,Jadavpur University Kolkata,MBA,Business Analytics,7.17,1,No,No,1,0,Networking | Swift | AWS | Linux | Cybersecurity,Naukri,HCL Technologies,E-commerce,Technical Support Engineer,Internship,Bhopal,2024-04-21,Technical Interview,2,24,,1926,67,N/A,No
3732,Varsha Saxena,Female,25,2021,BITS Goa,B.Sc (IT),Information Technology,7.23,3,No,No,0,1,Node.js | REST APIs | Power BI | PyTorch | TypeScript,AngelList,Tata Steel,HealthTech,Data Analyst,Internship,Kolkata,2022-10-21,Shortlisted,,33,,1927,74,N/A,No
3733,Sneha Trivedi,Female,23,2020,Pune University,B.Sc (CS),Computer Science,5.87,1,Yes,No,1,0,Django | C++ | MongoDB | Kotlin,Unstop,Zoho,E-commerce,HR Executive,Internship,Patna,2023-05-30,Shortlisted,,18,,363,88,N/A,No
3734,Trisha Das,Female,24,2025,IIM Bangalore,B.Com,Finance,9.28,3,No,No,5,0,PHP | Git | Laravel | Python | R,Unstop,LTIMindtree,AgriTech,Data Scientist,Internship,Lucknow,2022-07-02,Applied,,20,,2665,92,N/A,No
3735,Farida Krishnan,Prefer not to say,25,2024,Nirma University Ahmedabad,BCA,Computer Applications,6.18,2,No,Yes,2,3,Hive | Selenium | Kotlin,LinkedIn,Infosys,Retail,iOS Developer,Full-time,Remote,2024-04-26,Offer,1,13,823406,1358,78,Yes,No
3736,Ritesh Mishra,Male,22,2024,IIM Ahmedabad,B.E.,Civil,6.74,1,No,No,0,4,Excel | Hive | Git | Laravel | Linux,HackerEarth,Freshworks,AgriTech,Business Analyst,Full-time,Jaipur,2024-06-12,Applied,,28,,107,69,N/A,No
3737,Leena Dixit,Female,20,2022,MNNIT Allahabad,BCA,Computer Applications,7.02,1,No,No,6,2,Spark | Deep Learning,LinkedIn,Amazon India,Manufacturing,DevOps Engineer,Internship,Remote,2023-06-08,Applied,,6,,2483,89,No,No
3738,Ekta Soni,Female,22,2023,NIT Surathkal,MBA,Strategy,7.35,1,No,Yes,0,1,C++ | Data Analysis | MongoDB | Linux | Teamwork,HackerEarth,Zoho,Manufacturing,Systems Engineer,Internship,Mumbai,2021-08-13,Technical Interview,1,6,,231,93,N/A,No
3739,Lavanya Oberoi,Female,27,2020,IIM Bangalore,BBA,HR,8.54,0,No,Yes,4,1,AWS | Scala | GraphQL,Shine,Upstox,EdTech,Systems Engineer,Full-time,Kochi,2021-06-08,Applied,,2,,1939,58,N/A,No
3740,Akhil Subramaniam,Male,21,2023,Mumbai University,M.Tech,VLSI,6.32,1,No,No,3,2,TensorFlow | Power BI | Linux | REST APIs | Tableau,AngelList,Urban Company,EdTech,Systems Engineer,Full-time,Jaipur,2022-06-04,Rejected,5,10,,1190,56,N/A,Yes
3741,Akhil Walia,Male,21,2020,Christ University Bangalore,MBA,Operations,8.86,3,No,Yes,2,2,Git | React | Cybersecurity,TimesJobs,Siemens India,Logistics,Database Administrator,Internship,Mumbai,2023-08-01,Shortlisted,,32,,2482,88,N/A,No
3742,Ruhi Choudhury,Female,24,2021,IIM Bangalore,M.Tech,AI/ML,8.87,2,No,Yes,3,5,Data Analysis | Teamwork | Problem Solving,Unstop,Ola,E-commerce,QA Engineer,Full-time,Indore,2021-06-18,Offer,1,1,754589,1487,85,N/A,Yes
3743,Nikhil Pillai,Male,24,2021,IIM Bangalore,B.Sc (IT),Information Technology,8.13,3,No,Yes,0,4,MongoDB | PHP | Azure | Node.js,HackerEarth,NIIT Technologies,HealthTech,Systems Engineer,Full-time,Bengaluru,2021-04-16,Technical Interview,5,1,,2458,89,N/A,No
3744,Tushar Roy,Male,22,2024,IIM Bangalore,B.Tech,Data Science,7.53,0,No,No,0,0,Tableau | Django,Naukri,Capgemini,HealthTech,Network Engineer,Full-time,Kochi,2024-04-28,Online Assessment,,13,,2509,85,N/A,Yes
3745,Zara Subramaniam,Female,20,2024,NSUT Delhi,B.Sc (IT),Information Technology,8.66,1,No,Yes,1,4,Data Analysis | Hive,Unstop,Capgemini,E-commerce,Technical Support Engineer,Internship,Visakhapatnam,2021-11-25,HR Interview,4,37,,331,74,N/A,No
3746,Sachin Mishra,Male,20,2023,IIT Delhi,B.Tech,Electrical Engineering,6.2,2,No,No,2,4,Git | PHP,Indeed,Flipkart,Logistics,UX Designer,Full-time,Ahmedabad,2024-03-19,HR Interview,3,13,,2654,87,N/A,No
3747,Karan Patil,Male,26,2024,SVNIT Surat,B.E.,Electronics,8.26,3,No,No,4,1,MongoDB | SQL | Power BI,Naukri,Zomato,Logistics,Finance Analyst,Full-time,Indore,2022-12-10,Online Assessment,,21,,2439,73,N/A,No
3748,Tushar Tiwari,Male,24,2023,Christ University Bangalore,B.Sc (CS),Computer Science,5.54,3,No,Yes,5,1,Scala | Figma | SQL,Naukri,Cognizant,Telecom,Frontend Developer,Full-time,Kochi,2024-08-15,Technical Interview,2,43,,2996,85,N/A,Yes
3749,Chetna Khanna,Female,22,2023,MDI Gurgaon,MCA,Computer Applications,7.66,0,No,No,2,2,Azure | Flutter,Unstop,Citi India,IT/Software,Database Administrator,Part-time,Pune,2024-11-08,HR Interview,2,3,,387,92,N/A,No
3750,Brijesh Joshi,Male,22,2023,Thapar University,BBA,Business Administration,9.4,0,No,Yes,2,1,Linux | Excel,Indeed,Zoho,Media & Entertainment,Cloud Engineer,Full-time,Gurugram,2022-02-24,Withdrawn,,22,,1801,96,N/A,No
3751,Rohan Kumar,Male,26,2025,IIM Ahmedabad,MBA,Strategy,7.93,0,No,No,6,1,Ruby on Rails | Scala | MATLAB | MongoDB,Naukri,IBM India,Logistics,Network Engineer,Internship,Remote,2021-10-21,Shortlisted,,28,,2936,86,N/A,No
3752,Mohini Kumar,Female,20,2023,Chandigarh University,BCA,Computer Applications,7.7,0,No,Yes,1,0,Teamwork | Tableau | Bash Scripting | AWS | Node.js,LinkedIn,Tiger Analytics,Automotive,Data Scientist,Full-time,Hyderabad,2023-06-27,Applied,,18,,1564,72,No,Yes
3753,Kartik Iyer,Male,27,2021,IIM Ahmedabad,B.Com,Finance,6.75,3,No,No,6,1,Laravel | Power BI | R | SQL | MongoDB,Naukri,Tata Steel,E-commerce,ML Engineer,Contract,Patna,2024-12-20,Technical Interview,1,13,,2357,65,N/A,No
3754,Nidhi Pandey,Female,24,2020,JNTUH Hyderabad,B.Tech,Chemical Engineering,6.24,0,No,No,3,4,Leadership | Scala | Deep Learning | Kotlin,LinkedIn,Wipro,Automotive,Digital Marketing Executive,Contract,Gurugram,2022-10-27,Shortlisted,,17,,2906,82,Yes,No
3755,Zara Kulkarni,Female,23,2020,GLA University Mathura,MCA,Computer Applications,5.63,3,No,Yes,3,2,AWS | Cybersecurity | C++,Naukri,Microsoft India,AgriTech,DevOps Engineer,Full-time,Hyderabad,2024-05-25,Applied,,30,,492,67,N/A,No
3756,Abhinav Chaudhary,Male,20,2021,BITS Pilani,B.Sc (IT),Information Technology,6.56,0,No,No,4,3,Linux | Hive | PyTorch | Leadership | Data Analysis,Unstop,Meesho,E-commerce,Technical Support Engineer,Full-time,Gurugram,2023-01-21,Shortlisted,,39,,753,75,N/A,No
3757,Geetanjali Naik,Prefer not to say,24,2022,IIT Roorkee,BCA,Computer Applications,8.43,2,No,No,0,4,Deep Learning | Figma | Excel | Spring Boot,Campus Placement,Ola,Telecom,Cloud Engineer,Full-time,Jaipur,2024-02-26,Shortlisted,,37,,1755,70,N/A,No
